filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,avg norm rank of source,gene_specific_metrics,pdgrapher_perturbation_discovery,pdgrapher_response_prediction
pdgrapher_1028_1331,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.854,0.229,26.897,0.574,-4.536,-264.598,92.473,0.426,0.574,0.686,0.897,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 214, 'correct_predictions': 45, 'avg_prediction_prob': -4.74, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 31.198, 'avg_prob_when_true': -0.612, 'in_top20_when_true': 127, 'in_top40_when_true': 152, 'in_top80_when_true': 227, 'accuracy_when_true': 0.178, 'precision': 0.21, 'recall': 0.178, 'f1_score': 0.193}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 345, 'correct_predictions': 66, 'avg_prediction_prob': -3.86, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 8.448, 'avg_prob_when_true': 4.109, 'in_top20_when_true': 168, 'in_top40_when_true': 188, 'in_top80_when_true': 200, 'accuracy_when_true': 0.328, 'precision': 0.191, 'recall': 0.328, 'f1_score': 0.242}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 217, 'correct_predictions': 67, 'avg_prediction_prob': -4.007, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 9.571, 'avg_prob_when_true': 3.471, 'in_top20_when_true': 208, 'in_top40_when_true': 234, 'in_top80_when_true': 246, 'accuracy_when_true': 0.271, 'precision': 0.309, 'recall': 0.271, 'f1_score': 0.289}}","{'recall@1': 0.0101, 'recall@10': 0.1065, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5129, 'ranking_score_dcg': 0.1274, 'perc_partially_accurate_predictions': 1.01, 'recall@1_std': 0.1001, 'recall@10_std': 0.3085, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2892, 'ranking_score_dcg_std': 0.1413, 'perc_partially_accurate_predictions_std': 10.01, 'total_samples': 20951, 'avg_topk': 51.2889}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1028_1657,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.854,0.193,31.067,-1.237,-3.938,-64.195,18.468,0.351,0.483,0.626,0.897,0.311,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 226, 'correct_predictions': 54, 'avg_prediction_prob': -3.898, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 31.743, 'avg_prob_when_true': -1.441, 'in_top20_when_true': 115, 'in_top40_when_true': 137, 'in_top80_when_true': 242, 'accuracy_when_true': 0.213, 'precision': 0.239, 'recall': 0.213, 'f1_score': 0.225}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 132, 'correct_predictions': 43, 'avg_prediction_prob': -3.684, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 18.02, 'avg_prob_when_true': -0.898, 'in_top20_when_true': 119, 'in_top40_when_true': 167, 'in_top80_when_true': 201, 'accuracy_when_true': 0.214, 'precision': 0.326, 'recall': 0.214, 'f1_score': 0.258}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 140, 'correct_predictions': 62, 'avg_prediction_prob': -3.81, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 23.0, 'avg_prob_when_true': 0.008, 'in_top20_when_true': 117, 'in_top40_when_true': 174, 'in_top80_when_true': 247, 'accuracy_when_true': 0.251, 'precision': 0.443, 'recall': 0.251, 'f1_score': 0.32}}","{'recall@1': 0.0109, 'recall@10': 0.1053, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5116, 'ranking_score_dcg': 0.1273, 'perc_partially_accurate_predictions': 1.09, 'recall@1_std': 0.1038, 'recall@10_std': 0.3069, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2862, 'ranking_score_dcg_std': 0.1432, 'perc_partially_accurate_predictions_std': 10.38, 'total_samples': 20951, 'avg_topk': 51.1637}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1029_0255,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.854,0.215,24.217,1.475,-3.677,-7.699,51.459,0.396,0.572,0.733,0.936,0.242,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 133, 'correct_predictions': 29, 'avg_prediction_prob': -3.85, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 24.49, 'avg_prob_when_true': -1.109, 'in_top20_when_true': 127, 'in_top40_when_true': 187, 'in_top80_when_true': 245, 'accuracy_when_true': 0.115, 'precision': 0.218, 'recall': 0.115, 'f1_score': 0.15}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 237, 'correct_predictions': 69, 'avg_prediction_prob': -3.205, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 5.94, 'avg_prob_when_true': 4.334, 'in_top20_when_true': 177, 'in_top40_when_true': 197, 'in_top80_when_true': 201, 'accuracy_when_true': 0.343, 'precision': 0.291, 'recall': 0.343, 'f1_score': 0.315}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 276, 'correct_predictions': 77, 'avg_prediction_prob': -3.597, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 21.607, 'avg_prob_when_true': 5.287, 'in_top20_when_true': 149, 'in_top40_when_true': 181, 'in_top80_when_true': 242, 'accuracy_when_true': 0.312, 'precision': 0.279, 'recall': 0.312, 'f1_score': 0.294}}","{'recall@1': 0.0122, 'recall@10': 0.1064, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5199, 'ranking_score_dcg': 0.13, 'perc_partially_accurate_predictions': 1.22, 'recall@1_std': 0.1096, 'recall@10_std': 0.3084, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2842, 'ranking_score_dcg_std': 0.1457, 'perc_partially_accurate_predictions_std': 10.96, 'total_samples': 20951, 'avg_topk': 51.9865}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgraphernognn_1020_0942,pdgraphernognn,dorothea_100_500,100.0,89.0,1.0,0.854,0.072,39.14,-2.11,-3.904,-328.68,21.596,0.198,0.368,0.533,0.852,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 233, 'correct_predictions': 16, 'avg_prediction_prob': -4.716, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 61.071, 'avg_prob_when_true': -3.702, 'in_top20_when_true': 36, 'in_top40_when_true': 54, 'in_top80_when_true': 183, 'accuracy_when_true': 0.063, 'precision': 0.069, 'recall': 0.063, 'f1_score': 0.066}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 162, 'correct_predictions': 12, 'avg_prediction_prob': -2.43, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 26.1, 'avg_prob_when_true': -1.306, 'in_top20_when_true': 116, 'in_top40_when_true': 151, 'in_top80_when_true': 189, 'accuracy_when_true': 0.06, 'precision': 0.074, 'recall': 0.06, 'f1_score': 0.066}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 94, 'correct_predictions': 5, 'avg_prediction_prob': -1.828, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 15.571, 'avg_prob_when_true': -0.634, 'in_top20_when_true': 192, 'in_top40_when_true': 232, 'in_top80_when_true': 247, 'accuracy_when_true': 0.02, 'precision': 0.053, 'recall': 0.02, 'f1_score': 0.029}}","{'recall@1': 0.0115, 'recall@10': 0.1076, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5124, 'ranking_score_dcg': 0.1284, 'perc_partially_accurate_predictions': 1.15, 'recall@1_std': 0.1066, 'recall@10_std': 0.3099, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2906, 'ranking_score_dcg_std': 0.145, 'perc_partially_accurate_predictions_std': 10.66, 'total_samples': 20951, 'avg_topk': 51.2372}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgraphernognn_1021_0017,pdgraphernognn,dorothea_100_500,100.0,89.0,1.0,0.854,0.077,39.16,-1.831,-3.373,-107.33,10.223,0.199,0.373,0.537,0.851,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 270, 'correct_predictions': 12, 'avg_prediction_prob': -4.101, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 61.842, 'avg_prob_when_true': -3.372, 'in_top20_when_true': 31, 'in_top40_when_true': 45, 'in_top80_when_true': 177, 'accuracy_when_true': 0.047, 'precision': 0.044, 'recall': 0.047, 'f1_score': 0.046}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 173, 'correct_predictions': 7, 'avg_prediction_prob': -2.453, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 33.438, 'avg_prob_when_true': -1.168, 'in_top20_when_true': 65, 'in_top40_when_true': 123, 'in_top80_when_true': 190, 'accuracy_when_true': 0.035, 'precision': 0.04, 'recall': 0.035, 'f1_score': 0.037}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 146, 'correct_predictions': 14, 'avg_prediction_prob': -1.62, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 18.308, 'avg_prob_when_true': -0.47, 'in_top20_when_true': 130, 'in_top40_when_true': 232, 'in_top80_when_true': 247, 'accuracy_when_true': 0.057, 'precision': 0.096, 'recall': 0.057, 'f1_score': 0.071}}","{'recall@1': 0.0113, 'recall@10': 0.1129, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5189, 'ranking_score_dcg': 0.1308, 'perc_partially_accurate_predictions': 1.13, 'recall@1_std': 0.1058, 'recall@10_std': 0.3165, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2923, 'ranking_score_dcg_std': 0.1454, 'perc_partially_accurate_predictions_std': 10.58, 'total_samples': 20951, 'avg_topk': 51.8945}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgraphernognn_1026_1656,pdgraphernognn,dorothea_100_500,100.0,89.0,1.0,0.854,0.067,39.115,-1.739,-3.509,-474.571,13.338,0.198,0.38,0.536,0.844,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 304, 'correct_predictions': 23, 'avg_prediction_prob': -3.684, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 51.992, 'avg_prob_when_true': -2.586, 'in_top20_when_true': 42, 'in_top40_when_true': 73, 'in_top80_when_true': 209, 'accuracy_when_true': 0.091, 'precision': 0.076, 'recall': 0.091, 'f1_score': 0.083}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 114, 'correct_predictions': 6, 'avg_prediction_prob': -2.372, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 36.413, 'avg_prob_when_true': -1.326, 'in_top20_when_true': 58, 'in_top40_when_true': 127, 'in_top80_when_true': 169, 'accuracy_when_true': 0.03, 'precision': 0.053, 'recall': 0.03, 'f1_score': 0.038}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 90, 'correct_predictions': 7, 'avg_prediction_prob': -2.239, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 34.684, 'avg_prob_when_true': -0.955, 'in_top20_when_true': 127, 'in_top40_when_true': 158, 'in_top80_when_true': 208, 'accuracy_when_true': 0.028, 'precision': 0.078, 'recall': 0.028, 'f1_score': 0.042}}","{'recall@1': 0.0111, 'recall@10': 0.114, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5152, 'ranking_score_dcg': 0.1305, 'perc_partially_accurate_predictions': 1.11, 'recall@1_std': 0.1046, 'recall@10_std': 0.3178, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2959, 'ranking_score_dcg_std': 0.1461, 'perc_partially_accurate_predictions_std': 10.46, 'total_samples': 20951, 'avg_topk': 51.5175}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgraphernognn_1027_1447,pdgraphernognn,dorothea_100_500,100.0,89.0,1.0,0.854,0.072,40.212,-1.341,-3.288,-503.399,14.467,0.196,0.36,0.52,0.837,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 266, 'correct_predictions': 12, 'avg_prediction_prob': -3.396, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 55.692, 'avg_prob_when_true': -2.387, 'in_top20_when_true': 32, 'in_top40_when_true': 74, 'in_top80_when_true': 200, 'accuracy_when_true': 0.047, 'precision': 0.045, 'recall': 0.047, 'f1_score': 0.046}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 158, 'correct_predictions': 9, 'avg_prediction_prob': -1.502, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 26.299, 'avg_prob_when_true': -0.641, 'in_top20_when_true': 85, 'in_top40_when_true': 146, 'in_top80_when_true': 201, 'accuracy_when_true': 0.045, 'precision': 0.057, 'recall': 0.045, 'f1_score': 0.05}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 154, 'correct_predictions': 8, 'avg_prediction_prob': -1.442, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 21.644, 'avg_prob_when_true': -0.295, 'in_top20_when_true': 154, 'in_top40_when_true': 193, 'in_top80_when_true': 247, 'accuracy_when_true': 0.032, 'precision': 0.052, 'recall': 0.032, 'f1_score': 0.04}}","{'recall@1': 0.0109, 'recall@10': 0.1054, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5102, 'ranking_score_dcg': 0.1267, 'perc_partially_accurate_predictions': 1.09, 'recall@1_std': 0.1038, 'recall@10_std': 0.3071, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2889, 'ranking_score_dcg_std': 0.1422, 'perc_partially_accurate_predictions_std': 10.38, 'total_samples': 20951, 'avg_topk': 51.0228}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgraphernognn_1028_1210,pdgraphernognn,dorothea_100_500,100.0,89.0,1.0,0.854,0.069,35.732,-2.168,-3.685,-160.413,10.262,0.196,0.401,0.589,0.875,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 199, 'correct_predictions': 11, 'avg_prediction_prob': -4.17, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 43.794, 'avg_prob_when_true': -3.175, 'in_top20_when_true': 63, 'in_top40_when_true': 108, 'in_top80_when_true': 221, 'accuracy_when_true': 0.043, 'precision': 0.055, 'recall': 0.043, 'f1_score': 0.049}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 141, 'correct_predictions': 6, 'avg_prediction_prob': -2.651, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 28.224, 'avg_prob_when_true': -1.189, 'in_top20_when_true': 132, 'in_top40_when_true': 144, 'in_top80_when_true': 178, 'accuracy_when_true': 0.03, 'precision': 0.043, 'recall': 0.03, 'f1_score': 0.035}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 92, 'correct_predictions': 12, 'avg_prediction_prob': -2.224, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 20.619, 'avg_prob_when_true': -1.034, 'in_top20_when_true': 161, 'in_top40_when_true': 186, 'in_top80_when_true': 239, 'accuracy_when_true': 0.049, 'precision': 0.13, 'recall': 0.049, 'f1_score': 0.071}}","{'recall@1': 0.0108, 'recall@10': 0.1116, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5198, 'ranking_score_dcg': 0.1307, 'perc_partially_accurate_predictions': 1.08, 'recall@1_std': 0.1035, 'recall@10_std': 0.3149, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2895, 'ranking_score_dcg_std': 0.1447, 'perc_partially_accurate_predictions_std': 10.35, 'total_samples': 20951, 'avg_topk': 51.979}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgraphernognn_1028_1439,pdgraphernognn,dorothea_100_500,100.0,89.0,1.0,0.854,0.07,37.883,-1.671,-3.284,-160.645,12.367,0.2,0.394,0.562,0.845,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 311, 'correct_predictions': 19, 'avg_prediction_prob': -3.43, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 43.47, 'avg_prob_when_true': -2.25, 'in_top20_when_true': 64, 'in_top40_when_true': 117, 'in_top80_when_true': 217, 'accuracy_when_true': 0.075, 'precision': 0.061, 'recall': 0.075, 'f1_score': 0.067}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 124, 'correct_predictions': 4, 'avg_prediction_prob': -2.191, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 26.259, 'avg_prob_when_true': -1.186, 'in_top20_when_true': 116, 'in_top40_when_true': 152, 'in_top80_when_true': 188, 'accuracy_when_true': 0.02, 'precision': 0.032, 'recall': 0.02, 'f1_score': 0.025}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 151, 'correct_predictions': 11, 'avg_prediction_prob': -1.921, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 28.182, 'avg_prob_when_true': -0.713, 'in_top20_when_true': 117, 'in_top40_when_true': 182, 'in_top80_when_true': 240, 'accuracy_when_true': 0.045, 'precision': 0.073, 'recall': 0.045, 'f1_score': 0.055}}","{'recall@1': 0.0126, 'recall@10': 0.1136, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5285, 'ranking_score_dcg': 0.1333, 'perc_partially_accurate_predictions': 1.26, 'recall@1_std': 0.1113, 'recall@10_std': 0.3173, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2876, 'ranking_score_dcg_std': 0.1469, 'perc_partially_accurate_predictions_std': 11.13, 'total_samples': 20951, 'avg_topk': 52.8483}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgraphernognn_1029_0023,pdgraphernognn,dorothea_100_500,100.0,89.0,1.0,0.854,0.067,37.767,-1.702,-2.941,-11.917,9.957,0.198,0.393,0.567,0.847,0.378,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 201, 'correct_predictions': 16, 'avg_prediction_prob': -3.389, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 41.798, 'avg_prob_when_true': -2.456, 'in_top20_when_true': 54, 'in_top40_when_true': 116, 'in_top80_when_true': 236, 'accuracy_when_true': 0.063, 'precision': 0.08, 'recall': 0.063, 'f1_score': 0.07}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 264, 'correct_predictions': 13, 'avg_prediction_prob': -1.999, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 27.512, 'avg_prob_when_true': -0.896, 'in_top20_when_true': 110, 'in_top40_when_true': 147, 'in_top80_when_true': 190, 'accuracy_when_true': 0.065, 'precision': 0.049, 'recall': 0.065, 'f1_score': 0.056}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 123, 'correct_predictions': 11, 'avg_prediction_prob': -2.106, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 31.324, 'avg_prob_when_true': -0.946, 'in_top20_when_true': 151, 'in_top40_when_true': 169, 'in_top80_when_true': 212, 'accuracy_when_true': 0.045, 'precision': 0.089, 'recall': 0.045, 'f1_score': 0.059}}","{'recall@1': 0.0108, 'recall@10': 0.1108, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5283, 'ranking_score_dcg': 0.1322, 'perc_partially_accurate_predictions': 1.08, 'recall@1_std': 0.1035, 'recall@10_std': 0.3139, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.287, 'ranking_score_dcg_std': 0.1431, 'perc_partially_accurate_predictions_std': 10.35, 'total_samples': 20951, 'avg_topk': 52.8304}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
